Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,HI,Hawaii,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,534,8.1,7.1,9,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,15,BO1,CAT1,HLTHPLN1,RESP054,"(21.304850435000446, -157.85774940299973)"
2014,HI,Hawaii,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,"4,930",67.6,66,69.2,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,15,BO1,CAT1,CHECKUP1,RESP063,"(21.304850435000446, -157.85774940299973)"
2014,HI,Hawaii,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,942,14.3,13.1,15.5,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,15,BO1,CAT1,CHECKUP1,RESP064,"(21.304850435000446, -157.85774940299973)"
2014,HI,Hawaii,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,633,8.7,7.8,9.6,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,15,BO1,CAT1,CHECKUP1,RESP065,"(21.304850435000446, -157.85774940299973)"
2014,HI,Hawaii,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,650,8.7,7.7,9.6,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,15,BO1,CAT1,CHECKUP1,RESP066,"(21.304850435000446, -157.85774940299973)"
2014,HI,Hawaii,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,52,0.7,0.4,1,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,15,BO1,CAT1,CHECKUP1,RESP067,"(21.304850435000446, -157.85774940299973)"
2014,HI,Hawaii,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"4,613",63.5,61.9,65.1,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,15,BO1,CAT1,PERSDOC2,RESP050,"(21.304850435000446, -157.85774940299973)"
2014,HI,Hawaii,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,"1,569",21.2,19.9,22.5,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,15,BO1,CAT1,PERSDOC2,RESP053,"(21.304850435000446, -157.85774940299973)"
2014,HI,Hawaii,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,047",15.3,14.1,16.6,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,15,BO1,CAT1,PERSDOC2,RESP054,"(21.304850435000446, -157.85774940299973)"
2014,HI,Hawaii,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,510",90.2,89,91.5,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,15,BO1,CAT1,_HCVU651,RESP046,"(21.304850435000446, -157.85774940299973)"
2014,HI,Hawaii,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,493,9.8,8.6,11,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,15,BO1,CAT1,_HCVU651,RESP054,"(21.304850435000446, -157.85774940299973)"
2014,ID,Idaho,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,Yes,Overall,Overall,677,15.8,14.3,17.3,320,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,16,BO1,CAT1,MEDCOST,RESP046,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,No,Overall,Overall,"4,794",84.2,82.7,85.7,321,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,16,BO1,CAT1,MEDCOST,RESP054,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"4,787",83.5,81.9,85,161,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,16,BO1,CAT1,HLTHPLN1,RESP046,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,679,16.5,15,18.1,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,16,BO1,CAT1,HLTHPLN1,RESP054,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,"3,488",58,56.1,60,366,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,16,BO1,CAT1,CHECKUP1,RESP063,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,711,15.5,14,17,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,16,BO1,CAT1,CHECKUP1,RESP064,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,534,11.1,9.9,12.4,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,16,BO1,CAT1,CHECKUP1,RESP065,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,654,14.4,13,15.9,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,16,BO1,CAT1,CHECKUP1,RESP066,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,46,0.9,0.6,1.3,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,16,BO1,CAT1,CHECKUP1,RESP067,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"3,839",63.6,61.6,65.5,251,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,16,BO1,CAT1,PERSDOC2,RESP050,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,439,7.1,6.2,8,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,16,BO1,CAT1,PERSDOC2,RESP053,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,170",29.3,27.4,31.3,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,16,BO1,CAT1,PERSDOC2,RESP054,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,845",79.8,77.9,81.7,207,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,16,BO1,CAT1,_HCVU651,RESP046,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,645,20.2,18.3,22.1,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,16,BO1,CAT1,_HCVU651,RESP054,"(43.682630005000476, -114.3637300419997)"
2014,IL,Illinois,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,Yes,Overall,Overall,485,12.4,11,13.7,321,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,17,BO1,CAT1,MEDCOST,RESP046,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,No,Overall,Overall,"4,562",87.7,86.3,89,322,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,17,BO1,CAT1,MEDCOST,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"4,687",88.1,86.7,89.5,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,17,BO1,CAT1,HLTHPLN1,RESP046,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,356,11.9,10.5,13.3,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,17,BO1,CAT1,HLTHPLN1,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,"3,680",69.2,67.5,70.9,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,17,BO1,CAT1,CHECKUP1,RESP063,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,640,13.8,12.5,15.1,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,17,BO1,CAT1,CHECKUP1,RESP064,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,368,8.4,7.4,9.4,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,17,BO1,CAT1,CHECKUP1,RESP065,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,321,7.7,6.7,8.8,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,17,BO1,CAT1,CHECKUP1,RESP066,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,36,0.9,0.5,1.2,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,17,BO1,CAT1,CHECKUP1,RESP067,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"4,043",74.6,73,76.3,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,17,BO1,CAT1,PERSDOC2,RESP050,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,318,6.3,5.4,7.2,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,17,BO1,CAT1,PERSDOC2,RESP053,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,690,19.1,17.5,20.6,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,17,BO1,CAT1,PERSDOC2,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,042",85.7,84,87.4,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,17,BO1,CAT1,_HCVU651,RESP046,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,342,14.3,12.7,16,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,17,BO1,CAT1,_HCVU651,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IN,Indiana,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,Yes,Overall,Overall,"1,214",15.1,14.1,16.1,321,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,18,BO1,CAT1,MEDCOST,RESP046,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,No,Overall,Overall,"10,287",84.9,83.9,85.9,322,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,18,BO1,CAT1,MEDCOST,RESP054,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"10,462",85.3,84.3,86.3,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,18,BO1,CAT1,HLTHPLN1,RESP046,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,"1,016",14.8,13.8,15.8,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,18,BO1,CAT1,HLTHPLN1,RESP054,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,"8,271",65.1,63.8,66.3,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,18,BO1,CAT1,CHECKUP1,RESP063,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,"1,325",13.2,12.4,14.1,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,18,BO1,CAT1,CHECKUP1,RESP064,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,824,9.5,8.7,10.2,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,18,BO1,CAT1,CHECKUP1,RESP065,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,929,11.6,10.7,12.5,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,18,BO1,CAT1,CHECKUP1,RESP066,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,66,0.7,0.5,0.9,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,18,BO1,CAT1,CHECKUP1,RESP067,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"9,260",74,72.8,75.2,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,18,BO1,CAT1,PERSDOC2,RESP050,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,792,6.3,5.7,6.9,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,18,BO1,CAT1,PERSDOC2,RESP053,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,418",19.7,18.6,20.8,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,18,BO1,CAT1,PERSDOC2,RESP054,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"6,224",82,80.7,83.2,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,18,BO1,CAT1,_HCVU651,RESP046,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,959,18,16.8,19.3,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,18,BO1,CAT1,_HCVU651,RESP054,"(39.766910452000445, -86.14996019399968)"
2014,IA,Iowa,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,Yes,Overall,Overall,540,8.8,7.9,9.6,321,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,19,BO1,CAT1,MEDCOST,RESP046,"(42.46940091300047, -93.81649055599968)"
2014,IA,Iowa,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,No,Overall,Overall,"7,577",91.2,90.4,92.1,322,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,19,BO1,CAT1,MEDCOST,RESP054,"(42.46940091300047, -93.81649055599968)"
2014,IA,Iowa,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"7,712",92.3,91.4,93.2,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,19,BO1,CAT1,HLTHPLN1,RESP046,"(42.46940091300047, -93.81649055599968)"
2014,IA,Iowa,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,397,7.7,6.8,8.6,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,19,BO1,CAT1,HLTHPLN1,RESP054,"(42.46940091300047, -93.81649055599968)"
2014,IA,Iowa,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,"6,144",71,69.6,72.4,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,19,BO1,CAT1,CHECKUP1,RESP063,"(42.46940091300047, -93.81649055599968)"
2014,IA,Iowa,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,851,12.2,11.2,13.2,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,19,BO1,CAT1,CHECKUP1,RESP064,"(42.46940091300047, -93.81649055599968)"
2014,IA,Iowa,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,472,7.4,6.6,8.2,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,19,BO1,CAT1,CHECKUP1,RESP065,"(42.46940091300047, -93.81649055599968)"
2014,IA,Iowa,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,496,8.2,7.3,9.1,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,19,BO1,CAT1,CHECKUP1,RESP066,"(42.46940091300047, -93.81649055599968)"
2014,IA,Iowa,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,65,1.2,0.9,1.6,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,19,BO1,CAT1,CHECKUP1,RESP067,"(42.46940091300047, -93.81649055599968)"
2014,IA,Iowa,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"6,428",73.1,71.7,74.5,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,19,BO1,CAT1,PERSDOC2,RESP050,"(42.46940091300047, -93.81649055599968)"
2014,IA,Iowa,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,602,7.4,6.7,8.2,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,19,BO1,CAT1,PERSDOC2,RESP053,"(42.46940091300047, -93.81649055599968)"
2014,IA,Iowa,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,064",19.5,18.2,20.8,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,19,BO1,CAT1,PERSDOC2,RESP054,"(42.46940091300047, -93.81649055599968)"
2014,IA,Iowa,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,719",90.4,89.3,91.5,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,19,BO1,CAT1,_HCVU651,RESP046,"(42.46940091300047, -93.81649055599968)"
2014,IA,Iowa,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,372,9.6,8.5,10.7,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,19,BO1,CAT1,_HCVU651,RESP054,"(42.46940091300047, -93.81649055599968)"
2014,KS,Kansas,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,Yes,Overall,Overall,"1,352",12.5,11.8,13.2,321,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,20,BO1,CAT1,MEDCOST,RESP046,"(38.34774030000045, -98.20078122699965)"
2014,KS,Kansas,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,No,Overall,Overall,"12,368",87.5,86.8,88.2,322,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,20,BO1,CAT1,MEDCOST,RESP054,"(38.34774030000045, -98.20078122699965)"
2014,KS,Kansas,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"12,331",85.5,84.7,86.3,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,20,BO1,CAT1,HLTHPLN1,RESP046,"(38.34774030000045, -98.20078122699965)"
2014,KS,Kansas,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,"1,332",14.5,13.7,15.3,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,20,BO1,CAT1,HLTHPLN1,RESP054,"(38.34774030000045, -98.20078122699965)"
2014,KS,Kansas,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,"9,782",67.8,66.7,68.8,367,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,20,BO1,CAT1,CHECKUP1,RESP063,"(38.34774030000045, -98.20078122699965)"
2014,KS,Kansas,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,"1,585",13.2,12.5,14,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,20,BO1,CAT1,CHECKUP1,RESP064,"(38.34774030000045, -98.20078122699965)"
2014,KS,Kansas,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,935,8.7,8.1,9.4,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,20,BO1,CAT1,CHECKUP1,RESP065,"(38.34774030000045, -98.20078122699965)"
2014,KS,Kansas,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,923,8.5,7.9,9.1,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,20,BO1,CAT1,CHECKUP1,RESP066,"(38.34774030000045, -98.20078122699965)"
2014,KS,Kansas,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,170,1.8,1.5,2.1,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,20,BO1,CAT1,CHECKUP1,RESP067,"(38.34774030000045, -98.20078122699965)"
2014,KS,Kansas,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"11,152",75.9,74.9,76.8,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,20,BO1,CAT1,PERSDOC2,RESP050,"(38.34774030000045, -98.20078122699965)"
2014,KS,Kansas,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,704,4.7,4.3,5.1,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,20,BO1,CAT1,PERSDOC2,RESP053,"(38.34774030000045, -98.20078122699965)"
2014,KS,Kansas,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,852",19.4,18.5,20.3,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,20,BO1,CAT1,PERSDOC2,RESP054,"(38.34774030000045, -98.20078122699965)"
2014,KS,Kansas,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"7,899",82.4,81.4,83.4,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,20,BO1,CAT1,_HCVU651,RESP046,"(38.34774030000045, -98.20078122699965)"
2014,KS,Kansas,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,256",17.6,16.6,18.6,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,20,BO1,CAT1,_HCVU651,RESP054,"(38.34774030000045, -98.20078122699965)"
2014,KY,Kentucky,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,Yes,Overall,Overall,"1,441",15.9,14.6,17.1,321,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,21,BO1,CAT1,MEDCOST,RESP046,"(37.645970271000465, -84.77497104799966)"
2014,KY,Kentucky,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,No,Overall,Overall,"9,735",84.1,82.9,85.4,322,%,Crude Prevalence,,,BRFSS,CLASS07,Topic28,21,BO1,CAT1,MEDCOST,RESP054,"(37.645970271000465, -84.77497104799966)"
2014,KY,Kentucky,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"10,587",90,88.9,91.2,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,21,BO1,CAT1,HLTHPLN1,RESP046,"(37.645970271000465, -84.77497104799966)"
2014,KY,Kentucky,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,576,10,8.8,11.1,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,21,BO1,CAT1,HLTHPLN1,RESP054,"(37.645970271000465, -84.77497104799966)"
